ID,alternativeTitle,contactDetails,country,creationDate,creator,description,endDate,format,formatDetails,function,isbn,issn,language,name,releaseDate,sourceRecordLink,startDate,subTitle,title,type,url
KAFPD_F83008,,,,,,"IN THE RED (also known as RED LINED) is an Australian Action adventure film released in 2001. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0213724. Wikidata ID: Q127600375.",,,,,,,,"IN THE RED, 2001",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F83566,,,,,,"PSYCHOLOGY OF BEAUTY, THE (also known as RED: THE PSYCHOLOGY OF BEAUTY) is an Australian Drama film released in 2022. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt14728586. Wikidata ID: Q127544024.",,,,,,,,"PSYCHOLOGY OF BEAUTY, THE, 2022",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F65327,,,,,,"ASCENDANT (also known as RISING WOLF) is an Australian Musical, Sci-Fi, Thriller film released in 2021. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt10370042. Wikidata ID: Q126077206.",,,,,,,,"ASCENDANT, 2021",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F68528,,,,,,"ROADGAMES (also known as ROAD GAMES) is an Australian Horror, Thriller film released in 1981. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0083000. Wikidata ID: Q3045502.",,,,,,,,"ROADGAMES, 1981",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F36887,,,,,,"ROAD TRAIN (also known as ROAD KILL) is an Australian Thriller film released in 2010. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1241330. Wikidata ID: Q2710763.",,,,,,,,"ROAD TRAIN, 2010",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F14986,,,,,,"ROOMS FOR RENT (also known as ROOMS FOR RENT AND OTHER VACANCIES) is an Australian Drama film released in 2001. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0323832. Wikidata ID: Q127599774.",,,,,,,,"ROOMS FOR RENT, 2001",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F92934,,,,,,"HOSTAGE (also known as SAVAGE ATTRACTION; HOSTAGE: THE CHRISTINE MARESCH STORY) is an Australian Thriller film released in 1983. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0085689. Wikidata ID: Q5909290.",,,,,,,,"HOSTAGE, 1983",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F71357,,,,,,"SLAUGHTERED (also known as SCHOONER OF BLOOD) is an Australian Horror film released in 2010. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1641633. Wikidata ID: Q7539060.",,,,,,,,"SLAUGHTERED, 2010",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F90954,,,,,,"SCULPTOR, THE (also known as SCULPTOR'S RITUAL, THE) is an Australian Drama, Thriller film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1534855. Wikidata ID: Q7762731.",,,,,,,,"SCULPTOR, THE, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F36911,,,,,,"NOT ABOUT AJ (also known as SECTION 60) is an Australian History and national identity, Social contemporary film released in 2005. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0349198. Wikidata ID: Q127600770.",,,,,,,,"NOT ABOUT AJ, 2005",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F47003,,,,,,"SLICE OF LIFE, A (also known as SEVEN UP) is an Australian Comedy film released in 1982. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0086321. Wikidata ID: Q4659579.",,,,,,,,"SLICE OF LIFE, A, 1982",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F81280,,,,,,"ECHOES OF PARADISE (also known as SHADOWS OF THE PEACOCK) is an Australian Drama, Romance film released in 1988. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0092946. Wikidata ID: Q5332796.",,,,,,,,"ECHOES OF PARADISE, 1988",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F70845,,,,,,"FRAGMENT (also known as SHAPE) is an Australian Thriller film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0973836. Wikidata ID: Q127600818.",,,,,,,,"FRAGMENT, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F73071,,,,,,"SHEBORG MASSACRE (also known as SHEBORG) is an Australian Action, Adventure, Comedy film released in 2016. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt5196516. Wikidata ID: Q21646996.",,,,,,,,"SHEBORG MASSACRE, 2016",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F96069,,,,,,"DOPE (also known as SHOT OF LOVE) is an Australian Drama film released in 2001. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0381147. Wikidata ID: Q127543379.",,,,,,,,"DOPE, 2001",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F76871,,,,,,"HUNTERS' CLUB, THE (also known as SKATEBOARD OR DIE) is an Australian Action adventure film released in 2016. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt2278050. Wikidata ID: Q111493716.",,,,,,,,"HUNTERS' CLUB, THE, 2016",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F90712,,,,,,"SKINFORD (also known as SKINFORD: DEATH SENTENCE) is an Australian Crime, Horror, Thriller film released in 2017. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt5136686. Wikidata ID: Q127600341.",,,,,,,,"SKINFORD, 2017",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F20702,,,,,,"MULE, THE (also known as SMUGGLER, THE) is an Australian Crime film released in 2013. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt2130270. Wikidata ID: Q18611453.",,,,,,,,"MULE, THE, 2013",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F69726,,,,,,"SENSITIVE NEW AGE KILLER (also known as SNAK) is an Australian Action adventure, Comedy film released in 2001. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0256375. Wikidata ID: Q7451053.",,,,,,,,"SENSITIVE NEW AGE KILLER, 2001",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F94057,,,,,,"SNOW: THE MOVIE (also known as SNOW BUNNIES) is an Australian Comedy film released in 1981. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0084700. Wikidata ID: Q7548148.",,,,,,,,"SNOW: THE MOVIE, 1981",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F69357,,,,,,"SNOWTOWN (also known as SNOWTOWN MURDERS, THE) is an Australian Crime, Drama film released in 2011. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1680114. Wikidata ID: Q2133240.",,,,,,,,"SNOWTOWN, 2011",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F77825,,,,,,"WILLIAM KELLY'S WAR (also known as SOLDIERS OF HONOUR) is an Australian Drama, History and national identity film released in 2014. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt4149656. Wikidata ID: Q28129017.",,,,,,,,"WILLIAM KELLY'S WAR, 2014",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F71149,,,,,,"NIGHTMARES (also known as STAGE FRIGHT) is an Australian Horror, Thriller film released in 1980. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0081233. Wikidata ID: Q7033968.",,,,,,,,"NIGHTMARES, 1980",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F60126,,,,,,"STARSTRUCK (also known as STAR STRUCK) is an Australian Comedy, Musical film released in 1982. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0084728. Wikidata ID: Q7602448.",,,,,,,,"STARSTRUCK, 1982",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F72127,,,,,,"KADAICHA (also known as STONES OF DEATH) is an Australian Action adventure, Horror, Thriller film released in 1987. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0095423. Wikidata ID: Q6344965.",,,,,,,,"KADAICHA, 1987",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F86770,,,,,,"STRIKEBOUND (also known as STRIKE BOUND) is an Australian Drama film released in 1984. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0088198. Wikidata ID: Q7623815.",,,,,,,,"STRIKEBOUND, 1984",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F76932,,,,,,"CAREFUL, HE MIGHT HEAR YOU (also known as SUMMER LOCKE ELLIOTT'S CAREFUL, HE MIGHT HEAR YOU) is an Australian Drama film released in 1983. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0085295. Wikidata ID: Q5038970.",,,,,,,,"CAREFUL, HE MIGHT HEAR YOU, 1983",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F66436,,,,,,"CODA (also known as SYMPHONY OF EVIL; DEADLY POSSESSION) is an Australian Thriller film released in 1987. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0094971. Wikidata ID: Q5139942.",,,,,,,,"CODA, 1987",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F43734,,,,,,"EARLY FROST (also known as TERRY O'CONNOR'S EARLY FROST; CHILLING; EARLY FROST CAN KILL) is an Australian Thriller film released in 1981. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0083868. Wikidata ID: Q5326654.",,,,,,,,"EARLY FROST, 1981",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F82977,,,,,,"ANNIE'S COMING OUT (also known as TEST OF LOVE, A) is an Australian Drama film released in 1984. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0088250. Wikidata ID: Q4769203.",,,,,,,,"ANNIE'S COMING OUT, 1984",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F67905,,,,,,"10TERRORISTS! (also known as THAT CRAZY REALITY SHOW) is an Australian Comedy film released in 2011. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1561759. Wikidata ID: Q4546916.",,,,,,,,"10TERRORISTS!, 2011",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F74106,,,,,,"FREEDOM DEEP (also known as THIRD MILLENIUM, THE) is an Australian Action adventure, Sci-Fi film released in 1997. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0367753. Wikidata ID: Q127600104.",,,,,,,,"FREEDOM DEEP, 1997",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F64372,,,,,,"LOST: BLACK EARTH (also known as THIRD WORLD, THE: PART I) is an Australian Action adventure, Sci-Fi film released in 2000. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0963183. Wikidata ID: Q127600369.",,,,,,,,"LOST: BLACK EARTH, 2000",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F28954,,,,,,"PLAYING BEATIE BOW (also known as TIME GAMES) is an Australian Family film released in 1986. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0091766. Wikidata ID: Q7203385.",,,,,,,,"PLAYING BEATIE BOW, 1986",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F11414,,,,,,"LOVERS, THE (also known as TIME TRAVELLER) is an Australian Action adventure, Sci-Fi film released in 2013. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1321869. Wikidata ID: Q172260.",,,,,,,,"LOVERS, THE, 2013",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F32517,,,,,,"VICIOUS (also known as TO MAKE A KILLING) is an Australian Horror, Thriller film released in 1988. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0096381. Wikidata ID: Q7811037.",,,,,,,,"VICIOUS, 1988",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F18767,,,,,,"DAWN (also known as TOUCH) is an Australian Mystery, Thriller film released in 2014. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt3177264. Wikidata ID: Q110940206.",,,,,,,,"DAWN, 2014",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F68120,,,,,,"TOUCH OF COURAGE, A (also known as TOUCH OF COURAGE, A: THE ENLIGHTENMENT) is an Australian Action adventure, Thriller film released in 2006. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1035501. Wikidata ID: Q127600317.",,,,,,,,"TOUCH OF COURAGE, A, 2006",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F67302,,,,,,"FINDER, THE (also known as TRACKDOWN) is an Australian Mystery, Thriller film released in 2000. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0298867. Wikidata ID: Q7733969.",,,,,,,,"FINDER, THE, 2000",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F43350,,,,,,"RACE FOR THE YANKEE ZEPHYR (also known as TREASURE OF THE YANKEE ZEPHYR; YOUNG ADVENTURERS, THE) is an Australian Action, Adventure, Drama film released in 1981. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0082968. Wikidata ID: Q2644733.",,,,,,,,"RACE FOR THE YANKEE ZEPHYR, 1981",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F18219,,,,,,"2 DOOR MANSION (also known as TWO DOOR MANSION) is an Australian Comedy film released in 2006. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0367760. Wikidata ID: Q127599790.",,,,,,,,"2 DOOR MANSION, 2006",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F48158,,,,,,"0.109027777777778 (also known as TWO THIRTY SEVEN) is an Australian Drama film released in 2006. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0472582. Wikidata ID: Q221992.",,,,,,,,"0.109027777777778, 2006",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F41944,,,,,,"SUITE FOR FLEUR (also known as UNDER MY SKIN) is an Australian Comedy, Drama film released in 2012. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt5012992. Wikidata ID: Q127599938.",,,,,,,,"SUITE FOR FLEUR, 2012",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F88382,,,,,,"AT WORLD'S END (also known as VED VERDENS ENDE) is an Australian Action adventure, Comedy film released in 2010. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1242527. Wikidata ID: Q12343734.",,,,,,,,"AT WORLD'S END, 2010",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F77044,,,,,,"ENCOUNTERS (also known as VOYAGE INTO FEAR) is an Australian Thriller film released in 1994. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0106814. Wikidata ID: Q5375590.",,,,,,,,"ENCOUNTERS, 1994",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F56132,,,,,,"AT LAST (also known as WAN MING SAN RI) is an Australian Drama film released in 2019. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt7904740. Wikidata ID: Q127600402.",,,,,,,,"AT LAST, 2019",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F60285,,,,,,"THANK GOD HE MET LIZZIE (also known as WEDDING PARTY, THE) is an Australian Comedy, Romantic comedy film released in 1997. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0120316. Wikidata ID: Q3522287.",,,,,,,,"THANK GOD HE MET LIZZIE, 1997",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F75686,,,,,,"DAISY AND SIMON (also known as WHERE THE OUTBACK ENDS) is an Australian Drama film released in 1989. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0097145. Wikidata ID: Q5209788.",,,,,,,,"DAISY AND SIMON, 1989",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F25013,,,,,,"WILLS & BURKE (also known as WILLS & BURKE: THE UNTOLD STORY; WACKY WORLD OF WILLS & BURKE, THE) is an Australian Comedy film released in 1985. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0090326. Wikidata ID: Q8022462.",,,,,,,,"WILLS & BURKE, 1985",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F30425,,,,,,"BOY WHO HAD EVERYTHING, THE (also known as WINNER TAKES ALL) is an Australian Drama, Thriller film released in 1985. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0086995. Wikidata ID: Q7719641.",,,,,,,,"BOY WHO HAD EVERYTHING, THE, 1985",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F66994,,,,,,"UNLIT, THE (also known as WITCHES OF BLACKWOOD) is an Australian Thriller film released in 2020. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt8115996. Wikidata ID: Q127600171.",,,,,,,,"UNLIT, THE, 2020",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F88427,,,,,,"LINE, THE (also known as WITHOUT WARRANT) is an Australian Action adventure film released in 2006. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0479700. Wikidata ID: Q16679649.",,,,,,,,"LINE, THE, 2006",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F56905,,,,,,"WHERE THE GREEN ANTS DREAM (also known as WO DIE GRÜNEN AMEISEN TRÄUMEN) is an Australian Drama film released in 1984. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0088412. Wikidata ID: Q2265591.",,,,,,,,"WHERE THE GREEN ANTS DREAM, 1984",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F67163,,,,,,"KINGS OF MYKONOS, THE (also known as WOG BOY 2: THE KINGS OF MYKONOS) is an Australian Comedy film released in 2010. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1457766. Wikidata ID: Q8029053.",,,,,,,,"KINGS OF MYKONOS, THE, 2010",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F24118,,,,,,"WOG BOYS FOREVER (also known as WOG BOY 3) is an Australian Comedy film released in 2022. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt14909354. Wikidata ID: Q115518522.",,,,,,,,"WOG BOYS FOREVER, 2022",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F28372,,,,,,"MINNAMURRA (also known as WRANGLER; OUTBACK) is an Australian Drama film released in 1989. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0097888. Wikidata ID: Q6867932.",,,,,,,,"MINNAMURRA, 1989",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F70508,,,,,,"WYRMWOOD: ROAD OF THE DEAD (also known as WYRMWOOD) is an Australian Action adventure, Horror, Sci-Fi film released in 2015. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt2535470. Wikidata ID: Q12816822.",,,,,,,,"WYRMWOOD: ROAD OF THE DEAD, 2015",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F72481,,,,,,"X: NIGHT OF VENGEANCE (also known as X) is an Australian Thriller film released in 2011. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1661099. Wikidata ID: Q2914816.",,,,,,,,"X: NIGHT OF VENGEANCE, 2011",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F48085,,,,,,"LOVE AND PENGUINS (also known as YOU, ME AND THE PENGUINS) is an Australian Romantic comedy film released in 2021. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt15051960. Wikidata ID: Q127600030.",,,,,,,,"LOVE AND PENGUINS, 2021",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F33194,,,,,,"LONGEST SHOT, THE (also known as ZUI CHANG YI QIANG) is an Australian Drama film released in 2017. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt7638330. Wikidata ID: Q109344484.",,,,,,,,"LONGEST SHOT, THE, 2017",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F37301,,,,,,"BLACK ROBE is an Australian Drama film released in 1992. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0101465.Wikidata ID: Q880515.",,,,,,,,"BLACK ROBE, 1992",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F42568,,,,,,"TURNING APRIL is an Australian Thriller film released in 1997. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0117988.Wikidata ID: Q97332807.",,,,,,,,"TURNING APRIL, 1997",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F48739,,,,,,"SALLY MARSHALL IS NOT AN ALIEN is an Australian Action adventure film released in 1999. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0138771.Wikidata ID: Q7405219.",,,,,,,,"SALLY MARSHALL IS NOT AN ALIEN, 1999",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F97535,,,,,,"ARCTIC BLAST is an Australian Sci-Fi, Thriller film released in 2010. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1523267.Wikidata ID: Q1629325.",,,,,,,,"ARCTIC BLAST, 2010",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F24980,,,,,,"ABSOLUTE DECEPTION is an Australian Action adventure, Drama film released in 2013. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt2179226.Wikidata ID: Q5249093.",,,,,,,,"ABSOLUTE DECEPTION, 2013",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F98747,,,,,,"EARLY WINTER is an Australian Drama film released in 2016. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt2625968.Wikidata ID: Q23929932.",,,,,,,,"EARLY WINTER, 2016",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F74867,,,,,,"BUCKLEY'S CHANCE is an Australian Drama, Family film released in 2021. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt10350204.Wikidata ID: Q107254415.",,,,,,,,"BUCKLEY'S CHANCE, 2021",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F90899,,,,,,"ON MY OWN is an Australian Family film released in 1993. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0105052.Wikidata ID: Q7091069.",,,,,,,,"ON MY OWN, 1993",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F70664,,,,,,"MAP OF THE HUMAN HEART is an Australian Drama film released in 1993. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0104812.Wikidata ID: Q32424.",,,,,,,,"MAP OF THE HUMAN HEART, 1993",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F63926,,,,,,"DRAGON PEARL, THE is an Australian Action adventure, Family, Mystery film released in 2010. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1708534.Wikidata ID: Q4373795.",,,,,,,,"DRAGON PEARL, THE, 2010",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F17672,,,,,,"GREEN CARD is an Australian Comedy, Romantic comedy film released in 1991. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0099699.Wikidata ID: Q505135.",,,,,,,,"GREEN CARD, 1991",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F68599,,,,,,"DINGO is an Australian Drama film released in 1992. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0104109.Wikidata ID: Q3028325.",,,,,,,,"DINGO, 1992",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F49956,,,,,,"ISABELLE EBERHARDT is an Australian Drama film released in 1992. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0102130.Wikidata ID: Q6078224.",,,,,,,,"ISABELLE EBERHARDT, 1992",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F67760,,,,,,"UNTIL THE END OF THE WORLD is an Australian Sci-Fi film released in 1992. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0101458.Wikidata ID: Q571053.",,,,,,,,"UNTIL THE END OF THE WORLD, 1992",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F87772,,,,,,"LOVE IN AMBUSH is an Australian Drama film released in 1997. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0138584.Wikidata ID: Q127599544.",,,,,,,,"LOVE IN AMBUSH, 1997",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F45623,,,,,,"PARADISE FOUND is an Australian Biography, Drama film released in 2003. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0287624.Wikidata ID: Q3099419.",,,,,,,,"PARADISE FOUND, 2003",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F12410,,,,,,"OLD MAN WHO READ LOVE STORIES, THE is an Australian Comedy, Romantic comedy film released in 2004. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0223832.Wikidata ID: Q7754873.",,,,,,,,"OLD MAN WHO READ LOVE STORIES, THE, 2004",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F19718,,,,,,"ELEPHANT TALES is an Australian Action adventure, Family film released in 2007. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0459272.Wikidata ID: Q3206345.",,,,,,,,"ELEPHANT TALES, 2007",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F39743,,,,,,"TREE, THE is an Australian Drama, Family film released in 2010. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1496005.Wikidata ID: Q1323303.",,,,,,,,"TREE, THE, 2010",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F53672,,,,,,"SLAM is an Australian Drama, Thriller film released in 2019. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt6037866.Wikidata ID: Q57975276.",,,,,,,,"SLAM, 2019",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F71887,,,,,,"PRISONER OF ST PETERSBURG, THE is an Australian Drama film released in 1990. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0100413.Wikidata ID: Q7758391.",,,,,,,,"PRISONER OF ST PETERSBURG, THE, 1990",,https://zenodo.org/records/13994280,,,,Feature Film,
